X,Y,OBJECTID,BUSLIC_ID,BUSLIC_LOCATION_ID,DEA_FACILITY_OWNER,DEA_FACILITY_NAME,DEA_BUSINESS_CONTACT,DEA_BUSINESS_PHONE,DEA_FACILITY_ADDRESS,DEA_STALLS,FAC_NAME,HRS_MONFRI,HRS_SAT,HRS_SUN,FAC_TYPE,RTE_1HR,RTE_2HR,RTE_3HR,RTE_ALLDAY,DISABLED,OP_NAME,OP_PHONE,OP_PHONE2,OP_WEB,PAYMENT_TYPE,OTHER,WEBNAME,REGIONID,OUTOFSERV,VACANT,STATUS,DATETIME,SIGNID
-122.318300799175162,47.658841604387078,74,535915,596080,STANDARD PARKING CORP,4245 ROOSEVELT WY NE GARAGE #81125,BILL BEATTIE,2063818552           ,"4245 ROOSEVELT WY NE, SEATTLE, WA   98105",205,Roosevelt Way Garage #81125,6:00am - 7:30pm,Closed,Closed,GARAGE,6,7,,12,,Standard Parking Plus,(206) 545-9401,,,,N,4245 ROOSEVELT WY NE GARAGE,0,,,,,
-122.332593480765993,47.619971794759842,75,535896,596069,STANDARD PARKING CORP,SEATTLE TIMES LOT #15 #81110,BILL BEATTIE,2063818552           ,"206 MINOR AV N, SEATTLE, WA   98109",47,Times Lot #15,Self park location,Self park location,Self park location,SURFACE LOT,3,3,,10,,Standard Parking Plus,(206) 381-8552,,,,N,SEATTLE TIMES LOT,0,,,,,
-122.332062312011985,47.61042518799853,76,184688,165552,STANDARD PARKING CORP,TWO UNION SQUARE  LOC 80474 CONSOLIDATED,BILL BEATTIE,2066247040           ,"601 UNION ST, SEATTLE, WA   98101",1031,Union Square Garage,6:00am - 12:00am,8:00am - 1:00am,10:00am - 12:00am,GARAGE,,15,19,35,,Standard Parking Plus,(206) 447-5664,,http://seattleparking.spplus.com/Seattle-Union-Square-601-Parking.html,,N,TWO UNION SQUARE,,,,,,
-122.333297910745955,47.612753530727154,77,535909,596077,STANDARD PARKING CORP,7TH & PIKE HOTEL GARAGE #81117,BILL BEATTIE,2063818552           ,"721 PINE ST, SEATTLE, WA   98101",800,7th & Pike/Hyatt Garage,24 hours,24 hours,24 hours,GARAGE,,10,12,30,,Standard Parking Plus,(206) 642-1451,,http://seattleparking.spplus.com/Seattle-7th-and-Pike-1508-7th-Ave-Parking.html,,N,7TH & PIKE HOTEL GARAGE,,,,,,
-122.326743560014478,47.598975830109744,78,0,2000010,,BANK OF AMERICA INTL BANKING #81963,, ,"525 S JACKSON ST, SEATTLE, WA 98104",34,Bank of America Intl  Banking #81963,Self park location,Self park location,Self park location,SURFACE LOT,Permit only,Permit only,Permit only,Permit only,,Standard Parking Plus,(206) 381-8552,,,,N,Standard,,,,,,
-122.34013531090433,47.613995988688082,79,0,2000017,,CINERAMA LOT 81097,, ,,77,Cinerama #81097,Self park location,Self park location,Self park location,SURFACE LOT,4.9,9.8,12.2,14.65,,Standard Parking Plus,(206) 381-8552,,,,N,Standard,,,,,,
-122.33742010817619,47.625267104939581,80,585873,633169,STANDARD PARKING CORP,CONOCO PHILLIPS LOT 81816,BILL BEATTIE,2066247040           ,"670 TERRY AV N, SEATTLE, WA 98109",166,Conoco Phillips Parking,24 Hours,24 Hours,24 Hours,SURFACE LOT,9.76,9.76,,21.96,,Standard Parking Plus,(206) 381-8552,,http://seattleparking.spplus.com/Seattle-Conoco-Phillips-670-Terry-N-Parking.html,,N,CONOCO PHILLIPS LOT,0,,,,,
-122.336180478965261,47.621784388099861,81,0,2000015,,AMAZON PHASE 4 - 81877,, ,,784,AMAZON PHASE 4 #81877,Self park location,Self park location,Self park location,GARAGE,Permit only,Permit only,Permit only,Permit only,,Standard Parking Plus,(206) 623-2727 EXT 225,,,,N,Standard,,,,,,
-122.337285099218931,47.617825919582451,82,544499,602971,STANDARD PARKING CORP,2200 WESTLAKE GARAGE #81236,BILL BEATTIE,2066247040           ,"2200 WESTLAKE AV, SEATTLE, WA   98121",414,Westlake Garage,6:30am - 11:00pm,6:30am - 1:00am,7:30am - 11:00pm,GARAGE,7.50,11,15.50,43,,Standard Parking Plus,(206) 356-2936,,http://seattleparking.spplus.com/Seattle-Westlake-2200-Parking.html,,N,2200 WESTLAKE GARAGE,0,,,,,
-122.339391055645024,47.620021319215809,83,535874,596061,STANDARD PARKING CORP,9TH & JOHN LOT #81093,BILL BEATTIE,2063818552           ,"200 9TH AV N, SEATTLE, WA   98109",42,220 9th Avenue N. Lot - 9th & John Lot,24 Hours,24 Hours,24 Hours,SURFACE LOT,9.76,9.76,,24.40,,Standard Parking Plus,(206) 381-8552,,http://seattleparking.spplus.com/Seattle-9th-and-John-Parking.html,,N,9TH & JOHN LOT,0,,,,,
-122.331190916330897,47.621488478668731,84,544507,602978,STANDARD PARKING CORP,PEMCO LOT  81210,BILL BEATTIE,2066247040           ,"1255 HARRISON ST, SEATTLE, WA   98109",70,Pemco Lot,6:30am - 9:30pm,7:00am - 8:00pm,7:00am - 8:00pm,SURFACE LOT,5,5,,16,,Standard Parking Plus,,(206) 381-8552,http://seattleparking.spplus.com/pemco-garage.html,,N,PEMCO LOT,0,,,,,
-122.342945984330115,47.618732491465472,85,535849,596049,STANDARD PARKING CORP,DEJA VU LOT (MURATA LOT)  81077,BILL BEATTIE,2063818552           ,"714 DENNY WY, SEATTLE, WA   98109",100,Murata Lot,24 Hours,24 Hours,24 Hours,SURFACE LOT,1.2,2.45,3.65,,,Standard Parking Plus,(206) 381-8552,,http://seattleparking.spplus.com/Seattle-Murata-714-Denny-Way-Parking.html,,N,MURATA LOT,0,,,,,
-122.338841058791502,47.618871676394981,86,592070,637801,STANDARD PARKING CORP,DISCOVERY CENTER LOT 81902,BILL BEATTIE,2062899296           ,"101 WESTLAKE AV N, SEATTLE, WA   98109",26,Discovery Center Lot,24 Hours,24 Hours,24 Hours,SURFACE LOT,3,3,5,,,Standard Parking Plus,(206) 381-8552,,http://seattleparking.spplus.com/Seattle-Discovery-Center-101-Westlake-Ave-N-Parking.html,,N,STANDARD,0,,,,,
-122.336738836293819,47.606137282492469,87,556294,611427,STANDARD PARKING CORP,SECOND & SENECA GARAGE 81396,BILL BEATTIE,2066247040           ,"1191 2ND AV, SEATTLE, WA   98101",392,Second & Seneca Garage,7am - 9pm,CLOSED,CLOSED,GARAGE,10,19,,33,,Standard Parking Plus,(206) 521-2707,,,,N,SECOND & SENECA GARAGE,0,,,,,
-122.337171639886307,47.611924151377458,88,618881,656512,REPUBLIC PARKING N W INC,REPUBLIC PARKING #590 - WESTLAKE CENTER,GARY BECK,2067834144           ,"1601 5TH AVE, SEATTLE, WA 98101",256,Westlate Tower,,,,GARAGE,9,14,16,30,,Republic Parking Northwest,,,http://www.rpnw.com/lot/seattle/30-590,,N,,,,,,,
-122.351409042218393,47.61706439362284,89,550313,607292,REPUBLIC PARKING N W INC,REPUBLIC PARKING #540 - BAY VISTA GARAGE,GARY BECK,2067834144           ,"2815 2ND AV, SEATTLE, WA   98121",163,Bay Vista Garage,6:30am - 6:00pm,CLOSED,CLOSED,GARAGE,3,6,,12,3,Republic Parking Northwest,,,,,N,REPUBLIC,0,,,,,
-122.33776819130965,47.607401442433712,90,558505,613240,REPUBLIC PARKING N W INC,REPUBLIC PARKING #529 - WAMU CENTER,GARY BECK,2067834144           ,"1301 2ND AV, SEATTLE, WA   98101",698,WAMU Center,5:30am-10am,9am-12am,10am-10pm,GARAGE,7,12,,24,25,Republic Parking Northwest,,,,,N,REPUBLIC - WAMU CENTER,0,,,,,
-122.353350819073697,47.615657492081496,91,482340,76137,REPUBLIC PARKING N W INC,REPUBLIC PARKING #588,GARY BECK,2067834144           ,"2801 WESTERN AV, SEATTLE, WA   98121",122,,,,,GARAGE,4,4,,12,1,Republic Parking Northwest,,,,,N,REPUBLIC,0,,,,,
-122.321927605275818,47.608842030150811,92,615042,654008,REPUBLIC PARKING N W INC,REPUBLIC PARKING #572 - SMC BROADWAY GARAGE,GARY BECK,2067834144           ,"747 BROADWAY, SEATTLE, WA 98122",575,,,,,,,,,,,,,,,,N,,,,,,,
-122.33624287699638,47.62180213032515,93,618406,656126,SP PLUS CORPORATION,AMAZON.COM PHASE 4   LOT #82173,BILL BEATTIE,2063818552           ,"345 BOREN AVE N, SEATTLE, WA 98109",784,,,,,,,,,,,,,,,,N,,,,,,,
-122.330273769925611,47.619995847363185,94,685885,584403,SP PLUS CORPORATION,REI GARAGE,BILL BEATTIE,2066247040           ,"222 YALE AVE N, SEATTLE, WA 98109",365,,,,,,,,,,,,,,,,N,,,,,,,
-122.313924487665133,47.613835747786958,95,656366,683119,UNITED PARKING SERVICES LLC,UNITED PARKING #4599,JONATHAN DIAMOND,2062843100           ,"1401 E MADISON ST, SEATTLE, WA 98102",45,,,,,,,,,,,,,,,,N,,,,,,,
-122.342377741866144,47.612455020910822,96,0,2000020,REPUBLIC PARKING NW INC,211 LENORA 81957,, ,"211 LENORA, SEATTLE, WA 98121",102,211 Lenora,Self park location,Self park location,Self park location,GARAGE,,,,,,Republic Parking Northwest,,,http://www.rpnw.com/lot/seattle/30-077,,N,,,,,,,
-122.342847045338985,47.623892477190218,97,544518,602987,STANDARD PARKING CORP,523 DEXTER AV N 81092,BILL BEATTIE,2066247040           ,"525 DEXTER AV N, SEATTLE, WA   98109",16,Bozotronics Lot,24 Hours,24 Hours,24 Hours,SURFACE LOT,Permit only,Permit only,Permit only,Permit only,,Standard Parking Plus,(206) 381-8552,,http://seattleparking.spplus.com/Seattle-Bozotronics-525-Dexter-N-Parking.html,,N,523 DEXTER AV N,0,,,,,
-122.338136879679197,47.621311087735869,98,556292,611425,STANDARD PARKING CORP,WESTLAKE & TERRY GARAGE 81394,BILL BEATTIE,2066247040           ,"320 WESTLAKE AV N, SEATTLE, WA   98109",452,Westlake &Terry,24 Hours,24 Hours,24 Hours,SURFACE LOT,4.88,6.10,,,,Standard Parking Plus,(206) 381-8552,,http://seattleparking.spplus.com/Seattle-320-Westlake-Terry-Parking.html,,N,WESTLAKE & TERRY,0,,,,,
-122.339368869538191,47.623947886363958,99,0,2000025,,MERCER & WESTLAKE 81386,, ,,94,MERCER & WESTLAKE #81386,Self park location,Self park location,Self park location,SURFACE LOT,4.9,14.65,14.65,14.65,,Standard Parking Plus,(206) 381-8552,,,,N,Standard,,,,,,
-122.339083597403956,47.618105135009181,100,585869,633165,STANDARD PARKING CORP,2201 9TH AVENUE LOT 81771,BILL BEATTIE,2066247040           ,"2201 9TH AV, SEATTLE, WA   98121",327,2201 Westlake Parking,6:20am - 10:00pm,10:00am - 10:00pm,11:00am - 8:00pm,GARAGE,7.32,7.32,10.98,42.70,,Standard Parking Plus,(206) 623-2727,,http://seattleparking.spplus.com/Seattle-2201-Westlake-Ave-Parking.html,,N,2201 9TH AVENUE LOT,0,,,,,
-122.336858865571742,47.622309464652496,101,0,2000013,,AMAZON PHASE 1A - 81865,, ,,409,AMAZON PHASE 1A #81865,Self park location,Self park location,Self park location,GARAGE,Permit only,Permit only,Permit only,Permit only,,Standard Parking Plus,(206) 623-3405,,,,N,Standard,,,,,,
-122.3412820105668,47.621031202401774,102,535851,596050,STANDARD PARKING CORP,8TH & THOMAS LOT  81081,BILL BEATTIE,2063818552           ,"301 8TH AV N, SEATTLE, WA   98109",18,KC Library S. - 8th & Thomas,24 Hours,24 Hours,24 Hours,SURFACE LOT,6,6,,15,,Standard Parking Plus,(206) 381-8552,,http://seattleparking.spplus.com/Seattle-KC-Library-S-8th-Ave-Parking.html,,Y,,0,,,,,
-122.322587634027983,47.610741355090582,103,535845,596046,STANDARD PARKING CORP,FIRST HILL PLAZA GARAGE 41134,BILL BEATTIE,2063818552           ,"1300 MADISON ST, SEATTLE, WA   98104",44,First Hill Plaza,24 Hours,24 Hours,24 Hours,SURFACE LOT,7,10,,12,,Standard Parking Plus,(206) 381-8552,,http://seattleparking.spplus.com/Seattle-First-Hill-Plaza-1300-Summit-Parking.html,,N,FIRST HILL PLAZA GARAGE,0,,,,,
-122.334935728551798,47.611252794857904,104,535918,596082,STANDARD PARKING CORP,520 PIKE TOWER GARAGE #81126,BILL BEATTIE,2063818552           ,"520 PIKE ST, SEATTLE, WA   98101",260,520 Pike Garage,6:00am-8:00pm,6:00am-8:00pm,6:00am-8:00pm,GARAGE,8,11,14,30,,Standard Parking Plus,(206) 442-4337,,http://seattleparking.spplus.com/Seattle-520-Pike-Garage-Parking.html,,N,520 PIKE TOWER GARAGE,0,,,,,
-122.327484775812721,47.603303833131818,105,544500,602972,STANDARD PARKING CORP,GOAT HILL GARAGE #81250,BILL BEATTIE,2066247040           ,"415 6TH AV, SEATTLE, WA   98104",824,Goat Hill Garage(#81250),5:30am-9:30pm,CLOSED,CLOSED,GARAGE,12,16,18,,,Standard Parking Plus,(206) 652-0849,,http://seattleparking.spplus.com/Seattle-Goat-Hill-415-6th-Ave-Parking.html,,N,GOAT HILL GARAGE,0,,,,,
-122.332625189514715,47.61902212724106,106,0,2000018,,CITY LIGHT LOT 41841,, ,,115,City Light Lot #41841,Self park location,Self park location,Self park location,SURFACE LOT,3,10,10,10,,Standard Parking Plus,(206) 381-8552,,,,N,Standard,,,,,,
-122.331648373542734,47.606156373417051,107,429465,521166,STANDARD PARKING CORP,901 5TH AVENUE GARAGE 41775,BILL BEATTIE,2065215984           ,"901 5TH AV, SEATTLE, WA 98164",241,901 5th Avenue Garage,7:00am - 7:00pm,8:00am - 1:00pm,Closed,GARAGE,10,13,,35,,Standard Parking Plus,(206) 622-3813,,http://seattleparking.spplus.com/Seattle-901-5th-Ave-Parking.html,,N,,0,,,,,
-122.338088103427282,47.624025576192729,108,0,2000023,,AMAZON PHASE 1B - 81866,, ,,152,AMAZON PHASE 1B #81866,Self park location,Self park location,Self park location,GARAGE,Permit only,Permit only,Permit only,Permit only,,Standard Parking Plus,(206) 623-2727 EXT 225,,,,N,Standard,,,,,,
-122.34569229948508,47.610517934346511,109,594352,639408,REPUBLIC PARKING N W INC,#30-129 LENORA LOT,GARY BECK,2067834144           ,"50 LENORA ST, SEATTLE, WA   98101",53,Lenora,24 hours,24 hours,24 hours,SURFACE LOT,6,6,9,21,3,Republic Parking Northwest,,,http://www.rpnw.com/lot/seattle/30-129,,N,REPUBLIC - LENORA LOT,0,,,,,
-122.348732206489345,47.613173239600819,110,560406,614641,REPUBLIC PARKING N W INC,REPUBLIC PARKING #245 - MARS HILL CHURCH LOT,GARY BECK,2067834144           ,"2333 WESTERN AV, SEATTLE, WA   98121",22,Mars Hill Church,24 hours,24 hours,24 hours,SURFACE LOT,5,5,7,14,,Republic Parking Northwest,,,http://www.rpnw.com/lot/seattle/30-245,,N,REPUBLIC - MARS HILL CHURCH LOT,0,,,,,
-122.346406062715687,47.611930278651506,111,594353,639409,REPUBLIC PARKING N W INC,#30-130 BLANCHARD LOT,GARY BECK,2067834144           ,"50 BLANCHARD ST, SEATTLE, WA   98101",77,Blanchard,,,,GARAGE,,,,,,Republic Parking Northwest,,,http://www.rpnw.com/lot/seattle/30-130,,N,REPUBLIC - BLANCHARD LOT,0,,,,,
-122.34670281369182,47.613843086606387,112,83108,76128,REPUBLIC PARKING N W INC,REPUBLIC PARKING #515A,GARY BECK,2067834144           ,"2312 1ST AV, SEATTLE, WA   98121",56,,24 hours,24 hours,24 hours,SURFACE LOT,8,8,14,20,1,Republic Parking Northwest,,,http://www.rpnw.com/lot/seattle/30-515A,,N,REPUBLIC,0,,,,,
-122.341397239132235,47.607913266311648,113,83092,76120,REPUBLIC PARKING N W INC,REPUBLIC PARKING #54,GARY BECK,2067834144           ,"1422 ALASKAN WY, SEATTLE, WA   98101",147,Hillclimb Garage,10:00am - 6:00pm,9:00am - 8:00pm,9:00am - 6:00pm,GARAGE,3,6,9,18,2,Republic Parking Northwest,,,http://www.rpnw.com/lot/seattle/30-064,,N,HILLCLIMB GARAGE,21,Y,33,33,2017-10-01T16:53:07.000Z,G14
-122.335031282609393,47.615668758896426,114,567023,619330,REPUBLIC PARKING N W INC,REPUBLIC PARKING #135 - 818 STEWART,GARY BECK,2067834144           ,"818 STEWART ST, SEATTLE, WA   98101",225,818 Stewart,6:00am - 7:00pm,Closed,Closed,GARAGE,12,14,18,40,6,Republic Parking Northwest,,,http://www.rpnw.com/lot/seattle/30-135,,N,REPUBLIC - 818 STEWART,0,,,,,
-122.348965255377934,47.612336589957152,115,83122,76135,REPUBLIC PARKING N W INC,REPUBLIC PARKING #28,GARY BECK,2067834144           ,"9 Wall Street, SEATTLE, WA   98121",1511,30-028 Bell Street Pier Garage,6:00am - 12:00am,6:00am - 1:00am,6:00am - 12:00am,GARAGE,5,8,12,22,14,Republic Parking Northwest,(206) 443-1793,,http://www.rpnw.com/lot/seattle/30-028,,N,BELL ST PIER,18,N,1275,1275,2017-10-01T16:51:56.000Z,G13
-122.335803062562491,47.615394739211574,116,598646,642344,REPUBLIC PARKING N W INC,REPUBLIC #30-136,GARY BECK,2067834144           ,"1918 8TH AV, SEATTLE, WA   98101",402,1918 Eighth,6:00am - 7:00pm,6:00am - 7:00pm,6:00am - 7:00pm,GARAGE,12,14,18,40,,Republic Parking Northwest,,,http://www.rpnw.com/lot/seattle/30-136,,N,REPUBLIC,0,,,,,
-122.347206717043377,47.619575773477145,117,426748,519375,REPUBLIC PARKING N W INC,REPUBLIC PARKING #159 & 160,GARY BECK,2067834144           ,"130 5TH AV N, SEATTLE, WA   98109",37,,24 hours,24 hours,24 hours,SURFACE LOT,7,7,10,18,1,Republic Parking Northwest,,,http://www.rpnw.com/lot/seattle/30-160,,N,REPUBLIC,0,,,,,
-122.353851568767354,47.616344863315611,118,553015,608878,REPUBLIC PARKING N W INC,REPUBLIC PARKING #137 - OLYMPIC SCULPTURE PARK,GARY BECK,2067834144           ,"2901 WESTERN AV, SEATTLE, WA   98121",51,Olympic Sculpture Park,24 hours,24 hours,24 hours,,6,6,8,22,,Republic Parking Northwest,,,http://www.rpnw.com/lot/seattle/30-137,,N,REPUBLIC - OLYMPIC SCULPTURE PARK,0,,,,,
-122.34994748157726,47.623243551872442,119,591976,637746,REPUBLIC PARKING N W INC,REPUBLIC PARKING #30-562  MEMORIAL STADIUM,GARY BECK,2067834144           ,"401 5TH AV N, SEATTLE, WA   98109",265,Memorial Stadium,24 hours,24 hours,24 hours,SURFACE LOT,10,12,17,25,6,Republic Parking Northwest,,,http://www.rpnw.com/lot/seattle/30-562,,N,REPUBLIC,0,,,,,
-122.346301266848357,47.61407606373421,120,479052,555353,REPUBLIC PARKING N W INC,REPUBLIC PARKING #27,GARY BECK,2067834144           ,"2311 2ND AV, SEATTLE, WA   98121",20,,24 hours,24 hours,24 hours,SURFACE LOT,6,6,9,15,,Republic Parking Northwest,,,http://www.rpnw.com/lot/seattle/30-027,,N,REPUBLIC,0,,,,,
-122.359653051469891,47.624974417854467,121,83084,76116,REPUBLIC PARKING N W INC,REPUBLIC PARKING #133 - QUEEN ANNE SQUARE,GARY BECK,2067834144           ,"200 W MERCER ST, SEATTLE, WA 98119",278,,6:30am - 6:30 pm,,,GARAGE,5,7,10,20,,,,,http://www.rpnw.com/lot/seattle/30-133,,N,,,,,,,
-122.334855568073763,47.625155296498619,122,594262,639334,STANDARD PARKING CORP,CASTLE LOT 81926,BILL BEATTIE,2062899296           ,"613 FAIRVIEW AV N, SEATTLE, WA   98109",29,Castle Superstore Parking,24 Hours,24 Hours,24 Hours,SURFACE LOT,9.76,9.76,,21.96,,,,,http://seattleparking.spplus.com/Seattle-Castle-Superstore-613-Fairview-N-Parking.html,,Y,STANDARD,0,,,,,
-122.347936900056624,47.626101645132636,123,637419,669636,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A424,JONATHAN DIAMOND,2062843100           ,"785 5TH AVE N, SEATTLE, WA 98109",50,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A424,,N,,,,,,,
-122.355809145170014,47.624854699148628,124,690770,582911,UNITED PARKING SERVICES LLC,UNITED PARKING #4513,JONATHAN DIAMOND,2062846303           ,"14 MERCER ST, SEATTLE, WA 98109",61,,,,,,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=4513,,N,,,,,,,
-122.342010254153678,47.612297034632945,125,457654,76129,REPUBLIC PARKING N W INC,REPUBLIC PARKING #176,GARY BECK,2067284457           ,"2012 2ND AV, SEATTLE, WA   98101",45,Commodore Garage,24 hours,24 hours,24 hours,GARAGE,6,6,9,18,,Republic Parking Northwest,,,http://www.rpnw.com/lot/seattle/30-176,,N,REPUBLIC,0,,,,,
-122.359702243335704,47.624116367858562,126,83162,76155,REPUBLIC PARKING N W INC,REPUBLIC PARKING #515F,GARY BECK,2067834144           ,"525 2ND AV W, SEATTLE, WA   98119",30,,24 hours,24 hours,24 hours,SURFACE LOT,3,3,,10,1,Republic Parking Northwest,,,http://www.rpnw.com/lot/seattle/30-515F,,N,REPUBLIC,0,,,,,
-122.337453290310364,47.610221383439345,127,544792,603197,REPUBLIC PARKING N W INC,REPUBLIC PARKING #534,GARY BECK,2067834144           ,"1501 4TH AV, SEATTLE, WA 98101",264,Century Square,7:00am - 10:00pm,9:00am - 10:00pm,10:00am - 8:00pm,GARAGE,8,13,17,29,,Republic Parking Northwest,,,http://www.rpnw.com/lot/seattle/30-534,,N,REPUBLIC,0,,,,,
-122.338694215618474,47.60515678273601,128,83088,76118,REPUBLIC PARKING N W INC,REPUBLIC PARKING #52,GARY BECK,2067834144           ,"1101 WESTERN AV, SEATTLE, WA   98101",132,,24 hours,24 hours,24 hours,SURFACE LOT,8,16,24,36,1,Republic Parking Northwest,,,http://www.rpnw.com/lot/seattle/30-062,,N,REPUBLIC,0,,,,,
-122.339466042944437,47.61100693488423,129,523815,587227,REPUBLIC PARKING N W INC,REPUBLIC PARKING #526,GARY BECK,2067834144           ,"1619 3RD AVE, SEATTLE, WA 98101",754,3rd and Stewart Garage,5:30am - 12:00am,7:00am - 12:00am,9:00am - 8:00pm,GARAGE,8,14,18,36,14,Republic Parking Northwest,(206) 783-4144,,http://www.rpnw.com/lot/seattle/30-071,,N,3RD & STEWART,6,N,553,553,2017-10-01T16:51:56.000Z,G3
-122.344858808837614,47.610824461123009,130,643704,673394,REPUBLIC PARKING N W INC,REPUBLIC PARKING #30-593 MARKET PLACE GARAGE,GARY BECK,2067834144           ,"65 LENORA ST, SEATTLE, WA 98121",412,Market Place Garage,5:30am - 12:30am,7:00am - 1:30am,8:00am - 11:30pm,GARAGE,6,16,18,26,,Republic Parking Northwest,(206) 787-1266,,http://www.rpnw.com/lot/seattle/30-593,,N,,,,,,,
-122.337946194585157,47.608755746773568,131,638895,670321,REPUBLIC PARKING N W INC,REPUBLIC PARKING #30-592  2ND & UNION GARAGE,GARY BECK,2067834144           ,"1400 2ND AVE, SEATTLE, WA 98101",506,30-592 2nd and Union,6:00am - 12:00am,8:00am - 2:00am,8:00am - 2:00am,GARAGE,6,12,17,26,,Republic Parking Northwest,(206) 264-8444,,http://www.rpnw.com/lot/seattle/30-592,,N,,,,,,,
-122.313149162946772,47.615060734515168,132,648225,677040,UNITED PARKING SERVICES LLC,UNITED PARKING LOT 4596,JONATHAN DIAMOND,2062843100           ,"1527 15TH AVE, SEATTLE, WA 98112",12,,,,,,,,,,,,,,,,N,,,,,,,
-122.355894366403277,47.623001008018733,133,618176,655973,UPTOWN OFFICES LLC,UPTOWN OFFICES LLC,HEATHER KROLL,2068595030           ,"415 1ST AVE N # 200, SEATTLE, WA 98109-4744",140,,,,,,,,,,,,,,,,N,,,,,,,
-122.328261274346573,47.584203594782338,134,14403,12580,PACIFIC COAST FEATHER CO INC,PACIFIC COAST FEATHER COMPANY,,2063362253           ,"1964 4TH AVE S, SEATTLE, WA 98134",85,,,,,,,,,,,,,,,,N,,,,,,,
-122.320133088226925,47.607784416073422,135,638842,670305,PREMIER PARKING MANAGEMENT COMPANY LLC, 600 BROADWAY GARAGE,ANTHONY GIARRATANA,6152382250           ,"600 BROADWAY # 128, SEATTLE, WA 98122-5381",355,,,,,,,,,,,,,,,,N,,,,,,,
-122.38599318290683,47.58324155041975,136,619886,657255,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A386,JONATHAN DIAMOND,2062843100           ,"2222 CALIFORNIA AVE SW, SEATTLE, WA 98116",30,,,,,,,,,,,,,,,,N,,,,,,,
-122.321252032394241,47.610651418231484,137,615049,654018,REPUBLIC PARKING N W INC,REPUBLIC PARKING #580 - SMC ALCOA SURFACE LOT,GARY BECK,2067834144           ,"1401 MADISON ST, SEATTLE, WA 98104",53,,,,,,,,,,,,,,,,N,,,,,,,
-122.329218665898523,47.609995137008056,138,658618,684556,ABM ONSITE SERVICES WEST INC,ABM PARKING #6174,YONAS AHMED,2062670446           ,"1201 9TH AVE, SEATTLE, WA 98101",275,,,,,,,,,,,,,,,,N,,,,,,,
-122.330299033167236,47.544875487046212,139,641902,672193,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A425,JONATHAN DIAMOND,2062843100           ,"303 S MICHIGAN ST, SEATTLE, WA 98108",35,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A425,,N,,,,,,,
-122.316103572463675,47.549005977536687,140,635766,668483,REPUBLIC PARKING N W INC,REPUBLIC PARKING #30 - 30 SABEY GEORGETOWN,GARY BECK,2067834144           ,"6020 AIRPORT WAY S, SEATTLE, WA 98108",35,,,,,SURFACE LOT,2,2,5,,,,,,http://www.rpnw.com/lot/seattle/30-030,,N,,,,,,,
